"Date","Time","Open","High","Low","Close","Vol","OI"
06/17/2005,16:00,24.40,28.50,23.50,28.20,55459,0
06/24/2005,16:00,28.80,32.80,27.60,30.00,108215,0
07/01/2005,16:00,30.90,30.90,27.10,28.70,33088,0
07/08/2005,16:00,29.90,30.00,27.40,27.90,21992,0
07/15/2005,16:00,28.50,29.30,27.60,29.20,40214,0
07/22/2005,16:00,28.70,29.40,28.10,28.50,24121,0
07/29/2005,16:00,29.20,31.40,28.50,29.20,32828,0
08/05/2005,16:00,29.10,30.20,27.30,28.50,48791,0
08/12/2005,16:00,28.50,29.50,27.30,28.00,46024,0
08/19/2005,16:00,28.50,29.00,25.80,27.30,35021,0
08/26/2005,16:00,27.50,28.10,24.70,26.20,52688,0
09/02/2005,16:00,25.60,27.00,25.20,26.40,19902,0
09/09/2005,16:00,29.50,30.90,25.60,30.20,32313,0
09/16/2005,16:00,31.40,31.40,28.50,30.30,19665,0
09/23/2005,16:00,30.50,30.70,28.10,29.50,20405,0
09/30/2005,16:00,29.50,30.20,29.00,29.90,9962,0
10/07/2005,16:00,30.00,31.50,29.22,30.50,30600,0
10/14/2005,16:00,30.70,30.70,29.00,30.00,18300,0
10/21/2005,16:00,30.50,31.80,29.20,30.10,18096,0
10/28/2005,16:00,30.30,32.60,30.10,31.90,19130,0
11/04/2005,16:00,32.10,36.00,31.50,34.60,52238,0
11/11/2005,16:00,35.50,39.50,34.70,39.00,66261,0
11/18/2005,16:00,39.00,41.70,37.60,38.90,79749,0
11/25/2005,16:00,39.30,39.30,37.00,38.00,20062,0
12/02/2005,16:00,36.40,39.00,36.40,38.20,24964,0
12/09/2005,16:00,38.90,38.90,36.85,38.50,19140,0
12/16/2005,16:00,38.50,38.50,33.00,36.00,22596,0
12/23/2005,16:00,36.30,36.70,30.70,31.60,28223,0
12/30/2005,16:00,32.50,53.50,32.00,42.50,178603,0
01/06/2006,16:00,44.40,44.50,39.10,41.50,36791,0
01/13/2006,16:00,41.60,47.40,40.00,45.20,59275,0
01/20/2006,16:00,47.30,48.50,45.00,47.40,27991,0
